analysis_scope,pair,rna_metric,flow_metric,n_rows,n_participants,spearman_rho,permutation_p_two_sided,bh_fdr_within_all_pair_metric_family,permutation_null_median,permutation_null_q025,permutation_null_q975,n_permutations,claim_boundary,panel,rna_metric_label,abs_rho,source_table
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD103,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.4437148217636023,0.002999400119976,0.02765300598416902,0.02045028142589118,-0.2975562851782364,0.34174015009380865,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.4437148217636023,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD123,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.44146341463414634,0.0037992401519696,0.03055559100945768,0.01594746716697936,-0.30227954971857407,0.25702157598499065,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.44146341463414634,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD141,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.23846153846153847,0.1365726854629074,0.26688476737642164,0.00834896810506566,-0.32153846153846155,0.30726078799249534,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.23846153846153847,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD25,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.2949343339587242,0.07178564287142572,0.17283422296432435,-0.02420262664165103,-0.31174953095684804,0.342767354596623,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.2949343339587242,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD39,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.348780487804878,0.02819436112777444,0.08955855887646,0.00300187617260788,-0.28152908067542215,0.28180112570356475,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.348780487804878,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD57,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,0.27536902246484296,0.09358128374325136,0.2056611933427268,-0.01110830451556691,-0.30637483384074987,0.331012858373742,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.27536902246484296,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD66,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.41508726570577503,0.00919816036792641,0.05189409879218187,0.01932820450619115,-0.3094529985053124,0.3096453422880196,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.41508726570577503,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CD69,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.33095684803001874,0.03079384123175365,0.095410426111499,0.00300187617260788,-0.25004221388367726,0.30846153846153845,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.33095684803001874,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD45RO/CX3CR1,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.3191369606003752,0.04059188162367527,0.11536640040412972,0.02045028142589118,-0.3147467166979362,0.29082082551594746,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3191369606003752,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CCR7,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.1624765478424015,0.3175364927014597,0.4939456553133818,-0.01219512195121951,-0.265281425891182,0.3265900562851783,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.1624765478424015,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD103,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.3146341463414634,0.04719056188762247,0.12561994643324856,-0.0223264540337711,-0.33751407129455907,0.3331425891181989,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3146341463414634,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD11c,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.00356472795497185,0.98280343931213765,0.98280343931213765,-0.00403377110694183,-0.29919324577861167,0.2883348968105066,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.00356472795497185,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD123,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.21088180112570357,0.1741651669666067,0.3211435761628162,-0.00703564727954971,-0.32091463414634147,0.29159005628517826,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.21088180112570357,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD141,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.1645403377110694,0.29934013197360526,0.4774285649199274,0.00722326454033771,-0.2714727954971857,0.2955253283302065,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.1645403377110694,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD16,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.4926829268292683,0.0021995600879824,0.0224711814393878,0.02448405253283302,-0.2962382739212007,0.323484990619137,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.4926829268292683,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD161,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.3067542213883677,0.05198960207958408,0.13647270545890822,0.00834896810506566,-0.32216228893058163,0.31537992495309575,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3067542213883677,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD20,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.2782363977485929,0.08378324335132974,0.19166166766646672,0.00938086303939962,-0.29376172607879925,0.29680581613508444,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.2782363977485929,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD25,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.21144465290806755,0.1869626074785043,0.3365326934613077,-0.0064727954971857404,-0.26789399624765475,0.3243105065666042,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.21144465290806755,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD27,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.04596622889305816,0.7666466706658668,0.8502745198760835,-0.00600375234521576,-0.3180347091932458,0.29012664165103197,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.04596622889305816,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD28,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.1148217636022514,0.4807038592281544,0.6655899589312907,0.01350844277673546,-0.30405253283302064,0.2374624765478425,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.1148217636022514,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD33,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.0774859287054409,0.6306738652269546,0.7643279036500393,0.01538461538461538,-0.32902908067542214,0.29788930581613515,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.0774859287054409,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD38,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.499437148217636,0.0015996800639872,0.02015596880623875,-0.00590994371482176,-0.30700750469043153,0.26937148217636026,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.499437148217636,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD39,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.4900562851782364,0.0011997600479904,0.01889622075584883,0.00347091932457786,-0.30823170731707317,0.2927157598499062,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.4900562851782364,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD4,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.02457786116322701,0.8768246350729854,0.918115545865896,-0.01163227016885553,-0.32040806754221385,0.2852298311444653,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.02457786116322701,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD45RA,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.05778611632270169,0.7118576284743051,0.8104885047086968,-2.8142589118198e-4,-0.2671810506566604,0.30366791744840527,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.05778611632270169,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD45RO,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.5797373358348968,1.999600079984e-4,0.00839832033593281,-0.00431519699812382,-0.3050328330206379,0.2797514071294559,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.5797373358348968,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD57,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,-0.0888664361245353,0.5698860227954409,0.7213317336532694,0.00331300310113399,-0.317283383757572,0.2942092915708506,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.0888664361245353,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD66,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.4242822367815358,0.00779844031193761,0.04754532964374867,-0.02598986722434441,-0.31148902781494514,0.3040063855364561,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.4242822367815358,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD69,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.2849906191369606,0.07258548290341932,0.1736538768195728,-3.7523452157598e-4,-0.3623076923076923,0.3249202626641651,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.2849906191369606,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CD8,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.31444652908067544,0.04519096180763847,0.12289340693012477,-0.0024390243902439,-0.30841463414634146,0.28889305816135086,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.31444652908067544,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CTLA4,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.3075046904315197,0.05618876224755049,0.14547501458612389,-0.0225140712945591,-0.3224577861163227,0.291125703564728,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3075046904315197,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/CX3CR1,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.04409005628517824,0.7818436312737452,0.8620643218295116,0.00281425891181988,-0.31341932457786115,0.2864634146341464,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.04409005628517824,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD56/PD1,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.03151969981238274,0.8432313537292542,0.8953411564878035,0.01397748592870544,-0.3290525328330206,0.29139305816135097,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.03151969981238274,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD103,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,0.2008366167429161,0.21915616876624677,0.3817559068831395,0.00306955527773015,-0.3433906616886764,0.30281162814808027,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.2008366167429161,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD123,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,0.1385614826415452,0.39592081583683264,0.5800700325051268,-0.02679634861211317,-0.3376047601323218,0.2811424175749074,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.1385614826415452,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD141,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,-0.10723967928072412,0.51749650069986,0.6961340827919825,0.01530602695188517,-0.28269354364574156,0.3231765225742151,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.10723967928072412,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD25,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,0.25685518160556475,0.10397920415916816,0.22205728345856257,0.00263091422737111,-0.2983408013205,0.2944090461695954,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.25685518160556475,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD39,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,0.3626763983064917,0.02179564087182563,0.07846430713857228,-0.00740553634371127,-0.26882584134010334,0.28250172325904915,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3626763983064917,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CD66,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,0.3668431988236075,0.02239552089582083,0.07911688690299323,-0.01851758973870494,-0.3098674990275711,0.29775309689851326,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3668431988236075,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD57/CX3CR1,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,39,34,-0.09086125553603172,0.5706858628274345,0.7213317336532694,-0.01208883657346344,-0.2994911770458041,0.31744407426357263,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.09086125553603172,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD103,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.416963790415114,0.00959808038392321,0.05335403507533787,0.01041471213683115,-0.29382154767651897,0.3190092005876211,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.416963790415114,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD123,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.3769938141061944,0.01479704059188162,0.06503815515966575,0.00825670872109136,-0.284030780005543,0.32299681559496624,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.3769938141061944,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD141,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.28485645087765216,0.07458508298340331,0.17620725854829034,-0.00806905625015747,-0.3084584404093627,0.2847626246421852,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.28485645087765216,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CD39,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.5312441452138559,0.0015996800639872,0.02015596880623875,0.01510602391017852,-0.29591856403920525,0.2988131034033606,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.5312441452138559,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD66/CX3CR1,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.09438919287974902,0.5692861427714457,0.7213317336532694,-0.01191593190430231,-0.33387127628558544,0.30427379030753693,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.09438919287974902,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD69/CD103,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.17298311444652908,0.2751449710057988,0.4482965475870343,0.00253283302063789,-0.3296388367729831,0.3064352720450282,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.17298311444652908,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD69/CD123,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.2399624765478424,0.13017396520695862,0.25897767814858086,0.0048780487804878,-0.2519183864915572,0.28640243902439033,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.2399624765478424,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD69/CD141,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.01031894934333958,0.9500099980004,0.9727978728578608,0.00834896810506566,-0.31043151969981236,0.35193245778611637,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.01031894934333958,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD69/CD25,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,0.02120075046904315,0.8980203959208158,0.93512867674399,0.01116322701688555,-0.35075984990619136,0.32744840525328334,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.02120075046904315,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
Sepsis-only matched raw FCS all-pair marker null,CD69/CD39,rna_decoupling_index_six_minus_mhcii,raw_fcs_abundance_normalized,40,34,-0.4198874296435272,0.00759848030393921,0.04754532964374867,-0.00422138836772983,-0.30528142589118196,0.32361632270168855,5000,all-pair raw-FCS marker-pair null; pair specificity sensitivity only,B,RNA decoupling index,0.4198874296435272,03_TRACEABLE_RESULTS/stage_outputs_tables/03_REPRODUCIBLE_RESULTS/frontiers_final_submission/fcs_pair_specificity_hardening/S19_raw_fcs_all_pair_null_correlation_summary.csv
